45,php -d memory_limit=1G ./vendor/bin/phpunit --filter ProductControllerTest --bootstrap tests/bootstrap.php,FAILED,255
52,php -d memory_limit=1G ./vendor/bin/phpunit --filter LocaleControllerTest --bootstrap tests/bootstrap.php,FAILED,255
48,php -d memory_limit=1G ./vendor/bin/phpunit --filter CartControllerTest --bootstrap tests/bootstrap.php,FAILED,255
49,php -d memory_limit=1G ./vendor/bin/phpunit --filter ErrorControllerTest --bootstrap tests/bootstrap.php,FAILED,255
46,php -d memory_limit=1G ./vendor/bin/phpunit --filter BackupControllerTest --bootstrap tests/bootstrap.php,FAILED,255
56,php -d memory_limit=1G ./vendor/bin/phpunit --filter ReportControllerTest --bootstrap tests/bootstrap.php,FAILED,255
54,php -d memory_limit=1G ./vendor/bin/phpunit --filter PriceAlertControllerTest --bootstrap tests/bootstrap.php,FAILED,255
50,php -d memory_limit=1G ./vendor/bin/phpunit --filter HealthControllerTest --bootstrap tests/bootstrap.php,FAILED,255
55,php -d memory_limit=1G ./vendor/bin/phpunit --filter ProductControllerTest --bootstrap tests/bootstrap.php,FAILED,255
51,php -d memory_limit=1G ./vendor/bin/phpunit --filter HomeControllerTest --bootstrap tests/bootstrap.php,FAILED,255
53,php -d memory_limit=1G ./vendor/bin/phpunit --filter LogControllerTest --bootstrap tests/bootstrap.php,FAILED,255
57,php -d memory_limit=1G ./vendor/bin/phpunit --filter ReviewControllerTest --bootstrap tests/bootstrap.php,FAILED,255
58,php -d memory_limit=1G ./vendor/bin/phpunit --filter SettingControllerTest --bootstrap tests/bootstrap.php,FAILED,255
60,php -d memory_limit=1G ./vendor/bin/phpunit --filter UserControllerTest --bootstrap tests/bootstrap.php,FAILED,255
59,php -d memory_limit=1G ./vendor/bin/phpunit --filter SystemControllerTest --bootstrap tests/bootstrap.php,FAILED,255
62,php -d memory_limit=1G ./vendor/bin/phpunit --filter AddQueuedCookiesToResponseTest --bootstrap tests/bootstrap.php,FAILED,255
63,php -d memory_limit=1G ./vendor/bin/phpunit --filter AdminMiddlewareTest --bootstrap tests/bootstrap.php,FAILED,255
64,php -d memory_limit=1G ./vendor/bin/phpunit --filter ApiErrorHandlerTest --bootstrap tests/bootstrap.php,FAILED,255
61,php -d memory_limit=1G ./vendor/bin/phpunit --filter WishlistControllerTest --bootstrap tests/bootstrap.php,FAILED,255
65,php -d memory_limit=1G ./vendor/bin/phpunit --filter AuthenticateSessionTest --bootstrap tests/bootstrap.php,FAILED,255
66,php -d memory_limit=1G ./vendor/bin/phpunit --filter AuthenticateTest --bootstrap tests/bootstrap.php,FAILED,255
67,php -d memory_limit=1G ./vendor/bin/phpunit --filter AuthenticateWithBasicAuthTest --bootstrap tests/bootstrap.php,FAILED,255
68,php -d memory_limit=1G ./vendor/bin/phpunit --filter AuthorizeTest --bootstrap tests/bootstrap.php,FAILED,255
69,php -d memory_limit=1G ./vendor/bin/phpunit --filter ConvertEmptyStringsToNullTest --bootstrap tests/bootstrap.php,FAILED,255
70,php -d memory_limit=1G ./vendor/bin/phpunit --filter EncryptCookiesTest --bootstrap tests/bootstrap.php,FAILED,255
71,php -d memory_limit=1G ./vendor/bin/phpunit --filter EnsureEmailIsVerifiedTest --bootstrap tests/bootstrap.php,FAILED,255
72,php -d memory_limit=1G ./vendor/bin/phpunit --filter HandleCorsTest --bootstrap tests/bootstrap.php,FAILED,255
74,php -d memory_limit=1G ./vendor/bin/phpunit --filter InputSanitizationMiddlewareTest --bootstrap tests/bootstrap.php,FAILED,255
73,php -d memory_limit=1G ./vendor/bin/phpunit --filter HandlePrecognitiveRequestsTest --bootstrap tests/bootstrap.php,FAILED,255
75,php -d memory_limit=1G ./vendor/bin/phpunit --filter LocaleMiddlewareTest --bootstrap tests/bootstrap.php,FAILED,255
77,php -d memory_limit=1G ./vendor/bin/phpunit --filter RedirectIfAuthenticatedTest --bootstrap tests/bootstrap.php,FAILED,255
76,php -d memory_limit=1G ./vendor/bin/phpunit --filter PreventRequestsDuringMaintenanceTest --bootstrap tests/bootstrap.php,FAILED,255
80,php -d memory_limit=1G ./vendor/bin/phpunit --filter SecurityHeadersTest --bootstrap tests/bootstrap.php,FAILED,255
78,php -d memory_limit=1G ./vendor/bin/phpunit --filter RequirePasswordTest --bootstrap tests/bootstrap.php,FAILED,255
79,php -d memory_limit=1G ./vendor/bin/phpunit --filter SecurityHeadersMiddlewareTest --bootstrap tests/bootstrap.php,FAILED,255
82,php -d memory_limit=1G ./vendor/bin/phpunit --filter SetCacheHeadersTest --bootstrap tests/bootstrap.php,FAILED,255
81,php -d memory_limit=1G ./vendor/bin/phpunit --filter SessionManagementMiddlewareTest --bootstrap tests/bootstrap.php,FAILED,255
83,php -d memory_limit=1G ./vendor/bin/phpunit --filter SetLocaleAndCurrencyTest --bootstrap tests/bootstrap.php,FAILED,255
85,php -d memory_limit=1G ./vendor/bin/phpunit --filter StartSessionTest --bootstrap tests/bootstrap.php,FAILED,255
87,php -d memory_limit=1G ./vendor/bin/phpunit --filter ThrottleRequestsTest --bootstrap tests/bootstrap.php,FAILED,255
84,php -d memory_limit=1G ./vendor/bin/phpunit --filter ShareErrorsFromSessionTest --bootstrap tests/bootstrap.php,FAILED,255
88,php -d memory_limit=1G ./vendor/bin/phpunit --filter ThrottleSensitiveOperationsTest --bootstrap tests/bootstrap.php,FAILED,255
86,php -d memory_limit=1G ./vendor/bin/phpunit --filter SubstituteBindingsTest --bootstrap tests/bootstrap.php,FAILED,255
